label,concurrency,worker,session_id,variant,call_index,kind,prompt_tokens,reuse_tokens,output_tokens,t_start_s,ttft_ms,e2e_ms,itl_ms_mean,server_prompt_tokens,server_output_tokens,server_cached_tokens,error
prefix-cache-off/full,4,2,exp-full-t1/csv-report-totals__TPBnSPN,full,0,agent,711,578,21,0.007897683999999572,797.0278210000288,1410.3782400002274,30.613275400014572,711,21,,
prefix-cache-off/full,4,0,exp-full-t1/billing-decimal__9BUpQ5q,full,0,agent,795,578,23,0.005073107000043819,233.45964100008132,1442.1078290001788,54.902783272713016,795,23,,
prefix-cache-off/full,4,1,exp-full-t1/config-deep-merge__YE5k6Xo,full,0,agent,734,578,23,0.006966277999708836,798.2932549998623,1467.0172169999205,30.378403545455512,734,23,,
prefix-cache-off/full,4,3,exp-full-t1/daterange-inclusive__cWK6zQt,full,0,agent,721,578,23,0.010020376999818836,864.6095310000419,1465.8144380000522,27.31464413636786,721,23,,
prefix-cache-off/full,4,2,exp-full-t1/csv-report-totals__TPBnSPN,full,1,agent,991,707,23,1.6443347949998497,284.964557999956,1718.9668030000576,65.13395086364488,991,23,,
prefix-cache-off/full,4,1,exp-full-t1/config-deep-merge__YE5k6Xo,full,1,agent,952,730,23,1.6510914289997345,560.1789590000408,1741.7341169998508,53.670099499992254,952,23,,
prefix-cache-off/full,4,1,exp-full-t1/config-deep-merge__YE5k6Xo,full,2,agent,1216,948,22,3.5303891809999186,613.8100680000207,1381.2435979998554,36.512427999999396,1216,22,,
prefix-cache-off/full,4,2,exp-full-t1/csv-report-totals__TPBnSPN,full,2,agent,1153,987,24,3.5400864879998153,769.368914000097,1459.5541789999515,29.9760019565047,1153,24,,
prefix-cache-off/full,4,3,exp-full-t1/daterange-inclusive__cWK6zQt,full,1,agent,926,717,60,2.0938862909997624,693.0293979999078,4102.001358000052,57.767617864409644,926,60,,
prefix-cache-off/full,4,1,exp-full-t1/config-deep-merge__YE5k6Xo,full,3,agent,1409,1212,25,5.0501437089997125,535.5702389997532,2057.9965309998443,63.400264750005896,1409,25,,
prefix-cache-off/full,4,2,exp-full-t1/csv-report-totals__TPBnSPN,full,3,agent,1415,1149,25,5.56056302099978,602.8632250004193,1616.513452000163,42.20255537499421,1415,25,,
prefix-cache-off/full,4,3,exp-full-t1/daterange-inclusive__cWK6zQt,full,2,agent,1009,922,31,6.664329382999767,364.521276999767,2391.8757229998846,67.54476963333218,1009,31,,
prefix-cache-off/full,4,1,exp-full-t1/config-deep-merge__YE5k6Xo,full,4,agent,1543,1405,46,7.281730530999994,604.0428669998619,2518.185499000083,42.519689533330364,1543,46,,
prefix-cache-off/full,4,2,exp-full-t1/csv-report-totals__TPBnSPN,full,4,agent,1487,1411,52,7.496365114999662,974.2600139998103,3685.6646189999083,53.15140635294109,1487,52,,
prefix-cache-off/full,4,0,exp-full-t1/billing-decimal__9BUpQ5q,full,1,agent,989,791,153,1.6867783549996602,819.6937089996936,9794.825952999872,59.04415840131761,989,153,,
prefix-cache-off/full,4,1,exp-full-t1/config-deep-merge__YE5k6Xo,full,5,agent,1614,1539,25,10.197605676999956,810.664333999739,2465.91493599999,68.94065924999875,1614,25,,
prefix-cache-off/full,4,3,exp-full-t1/daterange-inclusive__cWK6zQt,full,3,agent,1548,1005,38,9.75885327900005,610.6232060001275,3975.2429469999697,90.91675232431609,1548,38,,
prefix-cache-off/full,4,2,exp-full-t1/csv-report-totals__TPBnSPN,full,5,agent,1560,1483,24,11.445003539000027,602.8476100000262,2411.5364230001433,78.60899926086147,1560,24,,
prefix-cache-off/full,4,0,exp-full-t1/billing-decimal__9BUpQ5q,full,2,agent,1165,985,23,11.862586427999759,593.7676040002771,2021.7771830002675,64.88960513636563,1165,23,,
